,prompt,region,object,img_id,geode_df_path
18112,storage room,,storage room,18112,
18113,storage room,,storage room,18113,
18114,storage room,,storage room,18114,
18115,storage room,,storage room,18115,
18116,storage room,,storage room,18116,
18117,storage room,,storage room,18117,
18118,storage room,,storage room,18118,
18119,storage room,,storage room,18119,
18120,storage room,,storage room,18120,
18121,storage room,,storage room,18121,
18122,storage room,,storage room,18122,
18123,storage room,,storage room,18123,
18124,storage room,,storage room,18124,
18125,storage room,,storage room,18125,
18126,storage room,,storage room,18126,
18127,storage room,,storage room,18127,
18128,storage room,,storage room,18128,
18129,storage room,,storage room,18129,
18130,storage room,,storage room,18130,
18131,storage room,,storage room,18131,
18132,storage room,,storage room,18132,
18133,storage room,,storage room,18133,
18134,storage room,,storage room,18134,
18135,storage room,,storage room,18135,
18136,storage room,,storage room,18136,
18137,storage room,,storage room,18137,
18138,storage room,,storage room,18138,
18139,storage room,,storage room,18139,
18140,storage room,,storage room,18140,
18141,storage room,,storage room,18141,
18142,storage room,,storage room,18142,
18143,storage room,,storage room,18143,
18144,storage room,,storage room,18144,
18145,storage room,,storage room,18145,
18146,storage room,,storage room,18146,
18147,storage room,,storage room,18147,
18148,storage room,,storage room,18148,
18149,storage room,,storage room,18149,
18150,storage room,,storage room,18150,
18151,storage room,,storage room,18151,
18152,storage room,,storage room,18152,
18153,storage room,,storage room,18153,
18154,storage room,,storage room,18154,
18155,storage room,,storage room,18155,
18156,storage room,,storage room,18156,
18157,waste dumps,,waste dumps,18157,
18158,waste dumps,,waste dumps,18158,
18159,waste dumps,,waste dumps,18159,
18160,waste dumps,,waste dumps,18160,
18161,waste dumps,,waste dumps,18161,
18162,waste dumps,,waste dumps,18162,
18163,waste dumps,,waste dumps,18163,
18164,waste dumps,,waste dumps,18164,
18165,waste dumps,,waste dumps,18165,
18166,waste dumps,,waste dumps,18166,
18167,waste dumps,,waste dumps,18167,
18168,waste dumps,,waste dumps,18168,
18169,waste dumps,,waste dumps,18169,
18170,waste dumps,,waste dumps,18170,
18171,waste dumps,,waste dumps,18171,
18172,waste dumps,,waste dumps,18172,
18173,waste dumps,,waste dumps,18173,
18174,waste dumps,,waste dumps,18174,
18175,waste dumps,,waste dumps,18175,
18176,waste dumps,,waste dumps,18176,
18177,waste dumps,,waste dumps,18177,
18178,waste dumps,,waste dumps,18178,
18179,waste dumps,,waste dumps,18179,
18180,waste dumps,,waste dumps,18180,
18181,waste dumps,,waste dumps,18181,
18182,waste dumps,,waste dumps,18182,
18183,waste dumps,,waste dumps,18183,
18184,waste dumps,,waste dumps,18184,
18185,waste dumps,,waste dumps,18185,
18186,waste dumps,,waste dumps,18186,
18187,waste dumps,,waste dumps,18187,
18188,waste dumps,,waste dumps,18188,
18189,waste dumps,,waste dumps,18189,
18190,waste dumps,,waste dumps,18190,
18191,waste dumps,,waste dumps,18191,
18192,waste dumps,,waste dumps,18192,
18193,waste dumps,,waste dumps,18193,
18194,waste dumps,,waste dumps,18194,
18195,waste dumps,,waste dumps,18195,
18196,waste dumps,,waste dumps,18196,
18197,waste dumps,,waste dumps,18197,
18198,waste dumps,,waste dumps,18198,
18199,waste dumps,,waste dumps,18199,
18200,waste dumps,,waste dumps,18200,
18201,waste dumps,,waste dumps,18201,
18202,waste dumps,,waste dumps,18202,
18203,waste dumps,,waste dumps,18203,
18204,waste dumps,,waste dumps,18204,
18205,waste dumps,,waste dumps,18205,
18206,waste dumps,,waste dumps,18206,
18207,waste dumps,,waste dumps,18207,
18208,waste dumps,,waste dumps,18208,
18209,waste dumps,,waste dumps,18209,
18210,waste dumps,,waste dumps,18210,
18211,waste dumps,,waste dumps,18211,
18212,waste dumps,,waste dumps,18212,
18213,waste dumps,,waste dumps,18213,
18214,waste dumps,,waste dumps,18214,
18215,waste dumps,,waste dumps,18215,
18216,waste dumps,,waste dumps,18216,
18217,waste dumps,,waste dumps,18217,
18218,waste dumps,,waste dumps,18218,
18219,waste dumps,,waste dumps,18219,
18220,waste dumps,,waste dumps,18220,
18221,waste dumps,,waste dumps,18221,
18222,waste dumps,,waste dumps,18222,
18223,waste dumps,,waste dumps,18223,
18224,waste dumps,,waste dumps,18224,
18225,waste dumps,,waste dumps,18225,
18226,waste dumps,,waste dumps,18226,
18227,waste dumps,,waste dumps,18227,
18228,waste dumps,,waste dumps,18228,
18229,waste dumps,,waste dumps,18229,
18230,waste dumps,,waste dumps,18230,
18231,waste dumps,,waste dumps,18231,
18232,waste dumps,,waste dumps,18232,
18233,waste dumps,,waste dumps,18233,
18234,waste dumps,,waste dumps,18234,
18235,waste dumps,,waste dumps,18235,
18236,waste dumps,,waste dumps,18236,
18237,waste dumps,,waste dumps,18237,
18238,waste dumps,,waste dumps,18238,
18239,waste dumps,,waste dumps,18239,
18240,waste dumps,,waste dumps,18240,
18241,waste dumps,,waste dumps,18241,
18242,waste dumps,,waste dumps,18242,
18243,waste dumps,,waste dumps,18243,
18244,waste dumps,,waste dumps,18244,
18245,waste dumps,,waste dumps,18245,
18246,waste dumps,,waste dumps,18246,
18247,waste dumps,,waste dumps,18247,
18248,waste dumps,,waste dumps,18248,
18249,waste dumps,,waste dumps,18249,
18250,waste dumps,,waste dumps,18250,
18251,waste dumps,,waste dumps,18251,
18252,waste dumps,,waste dumps,18252,
18253,waste dumps,,waste dumps,18253,
18254,waste dumps,,waste dumps,18254,
18255,waste dumps,,waste dumps,18255,
18256,waste dumps,,waste dumps,18256,
18257,waste dumps,,waste dumps,18257,
18258,bed kids,,bed kids,18258,
18259,bed kids,,bed kids,18259,
18260,bed kids,,bed kids,18260,
18261,bed kids,,bed kids,18261,
18262,bed kids,,bed kids,18262,
18263,bed kids,,bed kids,18263,
18264,bed kids,,bed kids,18264,
18265,bed kids,,bed kids,18265,
18266,bed kids,,bed kids,18266,
18267,bed kids,,bed kids,18267,
18268,bed kids,,bed kids,18268,
18269,bed kids,,bed kids,18269,
18270,bed kids,,bed kids,18270,
18271,bed kids,,bed kids,18271,
18272,bed kids,,bed kids,18272,
18273,bed kids,,bed kids,18273,
18274,bed kids,,bed kids,18274,
18275,bed kids,,bed kids,18275,
18276,bed kids,,bed kids,18276,
18277,bed kids,,bed kids,18277,
18278,bed kids,,bed kids,18278,
18279,bed kids,,bed kids,18279,
18280,bed kids,,bed kids,18280,
18281,bed kids,,bed kids,18281,
18282,bed kids,,bed kids,18282,
18283,bed kids,,bed kids,18283,
18284,bed kids,,bed kids,18284,
18285,bed kids,,bed kids,18285,
18286,bed kids,,bed kids,18286,
18287,bed kids,,bed kids,18287,
18288,bed kids,,bed kids,18288,
18289,bed kids,,bed kids,18289,
18290,bed kids,,bed kids,18290,
18291,bed kids,,bed kids,18291,
18292,bed kids,,bed kids,18292,
18293,bed kids,,bed kids,18293,
18294,bed kids,,bed kids,18294,
18295,bed kids,,bed kids,18295,
18296,bed kids,,bed kids,18296,
18297,bed kids,,bed kids,18297,
18298,bed kids,,bed kids,18298,
18299,bed kids,,bed kids,18299,
18300,bed kids,,bed kids,18300,
18301,bed kids,,bed kids,18301,
18302,bed kids,,bed kids,18302,
18303,bed kids,,bed kids,18303,
18304,bed kids,,bed kids,18304,
18305,bed kids,,bed kids,18305,
18306,bed kids,,bed kids,18306,
18307,bed kids,,bed kids,18307,
18308,bed kids,,bed kids,18308,
18309,bed kids,,bed kids,18309,
18310,bed kids,,bed kids,18310,
18311,bed kids,,bed kids,18311,
18312,bed kids,,bed kids,18312,
18313,bed kids,,bed kids,18313,
18314,bed kids,,bed kids,18314,
18315,bed kids,,bed kids,18315,
18316,bed kids,,bed kids,18316,
18317,bed kids,,bed kids,18317,
18318,bed kids,,bed kids,18318,
18319,bed kids,,bed kids,18319,
18320,bed kids,,bed kids,18320,
18321,bed kids,,bed kids,18321,
18322,bed kids,,bed kids,18322,
18323,bed kids,,bed kids,18323,
18324,bed kids,,bed kids,18324,
18325,bed kids,,bed kids,18325,
18326,bed kids,,bed kids,18326,
18327,bed kids,,bed kids,18327,
18328,bed kids,,bed kids,18328,
18329,bed kids,,bed kids,18329,
18330,bed kids,,bed kids,18330,
18331,bed kids,,bed kids,18331,
18332,bed kids,,bed kids,18332,
18333,bed kids,,bed kids,18333,
18334,bed kids,,bed kids,18334,
18335,bed kids,,bed kids,18335,
18336,bed kids,,bed kids,18336,
18337,bed kids,,bed kids,18337,
18338,bed kids,,bed kids,18338,
18339,bed kids,,bed kids,18339,
18340,bed kids,,bed kids,18340,
18341,bed kids,,bed kids,18341,
18342,bed kids,,bed kids,18342,
18343,bed kids,,bed kids,18343,
18344,bed kids,,bed kids,18344,
18345,bed kids,,bed kids,18345,
18346,bed kids,,bed kids,18346,
18347,bed kids,,bed kids,18347,
18348,bed kids,,bed kids,18348,
18349,bed kids,,bed kids,18349,
18350,bed kids,,bed kids,18350,
18351,bed kids,,bed kids,18351,
18352,bed kids,,bed kids,18352,
18353,bed kids,,bed kids,18353,
18354,bed kids,,bed kids,18354,
18355,bed kids,,bed kids,18355,
18356,bed kids,,bed kids,18356,
18357,bed kids,,bed kids,18357,
18358,bed kids,,bed kids,18358,
18359,bed kids,,bed kids,18359,
18360,bed kids,,bed kids,18360,
18361,bed kids,,bed kids,18361,
18362,bed kids,,bed kids,18362,
18363,bed kids,,bed kids,18363,
18364,bed kids,,bed kids,18364,
18365,bed kids,,bed kids,18365,
18366,bed kids,,bed kids,18366,
18367,bed kids,,bed kids,18367,
18368,bed kids,,bed kids,18368,
18369,bed kids,,bed kids,18369,
18370,bed kids,,bed kids,18370,
18371,bed kids,,bed kids,18371,
18372,bed kids,,bed kids,18372,
18373,bed kids,,bed kids,18373,
18374,bed kids,,bed kids,18374,
18375,bed kids,,bed kids,18375,
18376,bed kids,,bed kids,18376,
18377,bed kids,,bed kids,18377,
18378,bed kids,,bed kids,18378,
18379,bed kids,,bed kids,18379,
18380,bed kids,,bed kids,18380,
18381,bed kids,,bed kids,18381,
18382,bed kids,,bed kids,18382,
18383,bed kids,,bed kids,18383,
18384,bed kids,,bed kids,18384,
18385,bed kids,,bed kids,18385,
18386,bed kids,,bed kids,18386,
18387,bed kids,,bed kids,18387,
18388,bed kids,,bed kids,18388,
18389,bed kids,,bed kids,18389,
18390,bed kids,,bed kids,18390,
18391,bed kids,,bed kids,18391,
18392,bed kids,,bed kids,18392,
18393,bed kids,,bed kids,18393,
18394,bed kids,,bed kids,18394,
18395,bed kids,,bed kids,18395,
18396,bed kids,,bed kids,18396,
18397,bed kids,,bed kids,18397,
18398,bed kids,,bed kids,18398,
18399,bed kids,,bed kids,18399,
18400,bed kids,,bed kids,18400,
18401,bed kids,,bed kids,18401,
18402,bed kids,,bed kids,18402,
18403,bed kids,,bed kids,18403,
18404,bed kids,,bed kids,18404,
18405,bed kids,,bed kids,18405,
18406,bed kids,,bed kids,18406,
18407,bed kids,,bed kids,18407,
18408,bed kids,,bed kids,18408,
18409,bed kids,,bed kids,18409,
18410,books,,books,18410,
18411,books,,books,18411,
18412,books,,books,18412,
18413,books,,books,18413,
18414,books,,books,18414,
18415,books,,books,18415,
18416,books,,books,18416,
18417,books,,books,18417,
18418,books,,books,18418,
18419,books,,books,18419,
18420,books,,books,18420,
18421,books,,books,18421,
18422,books,,books,18422,
18423,books,,books,18423,
18424,books,,books,18424,
18425,books,,books,18425,
18426,books,,books,18426,
18427,books,,books,18427,
18428,books,,books,18428,
18429,books,,books,18429,
18430,books,,books,18430,
18431,books,,books,18431,
18432,books,,books,18432,
18433,books,,books,18433,
18434,books,,books,18434,
18435,books,,books,18435,
18436,books,,books,18436,
18437,books,,books,18437,
18438,books,,books,18438,
18439,books,,books,18439,
18440,books,,books,18440,
18441,books,,books,18441,
18442,books,,books,18442,
18443,books,,books,18443,
18444,books,,books,18444,
18445,books,,books,18445,
18446,books,,books,18446,
18447,books,,books,18447,
18448,books,,books,18448,
18449,books,,books,18449,
18450,books,,books,18450,
18451,books,,books,18451,
18452,books,,books,18452,
18453,books,,books,18453,
18454,books,,books,18454,
18455,books,,books,18455,
18456,books,,books,18456,
18457,books,,books,18457,
18458,books,,books,18458,
18459,books,,books,18459,
18460,books,,books,18460,
18461,books,,books,18461,
18462,books,,books,18462,
18463,books,,books,18463,
18464,books,,books,18464,
18465,books,,books,18465,
18466,books,,books,18466,
18467,books,,books,18467,
18468,books,,books,18468,
18469,books,,books,18469,
18470,books,,books,18470,
18471,books,,books,18471,
18472,books,,books,18472,
18473,books,,books,18473,
18474,books,,books,18474,
18475,books,,books,18475,
18476,books,,books,18476,
18477,books,,books,18477,
18478,books,,books,18478,
18479,books,,books,18479,
18480,books,,books,18480,
18481,books,,books,18481,
18482,books,,books,18482,
18483,books,,books,18483,
18484,books,,books,18484,
18485,books,,books,18485,
18486,books,,books,18486,
18487,books,,books,18487,
18488,books,,books,18488,
18489,books,,books,18489,
18490,books,,books,18490,
18491,books,,books,18491,
18492,books,,books,18492,
18493,books,,books,18493,
18494,books,,books,18494,
18495,books,,books,18495,
18496,books,,books,18496,
18497,books,,books,18497,
18498,books,,books,18498,
18499,books,,books,18499,
18500,books,,books,18500,
18501,books,,books,18501,
18502,books,,books,18502,
18503,books,,books,18503,
18504,books,,books,18504,
18505,books,,books,18505,
18506,books,,books,18506,
18507,books,,books,18507,
18508,books,,books,18508,
18509,books,,books,18509,
18510,books,,books,18510,
18511,books,,books,18511,
18512,books,,books,18512,
18513,books,,books,18513,
18514,books,,books,18514,
18515,books,,books,18515,
18516,books,,books,18516,
18517,books,,books,18517,
18518,books,,books,18518,
18519,books,,books,18519,
18520,books,,books,18520,
18521,books,,books,18521,
18522,books,,books,18522,
18523,books,,books,18523,
18524,books,,books,18524,
18525,books,,books,18525,
18526,books,,books,18526,
18527,books,,books,18527,
18528,books,,books,18528,
18529,books,,books,18529,
18530,books,,books,18530,
18531,books,,books,18531,
18532,books,,books,18532,
18533,books,,books,18533,
18534,books,,books,18534,
18535,books,,books,18535,
18536,books,,books,18536,
18537,books,,books,18537,
18538,books,,books,18538,
18539,books,,books,18539,
18540,books,,books,18540,
18541,books,,books,18541,
18542,books,,books,18542,
18543,books,,books,18543,
18544,books,,books,18544,
18545,books,,books,18545,
18546,books,,books,18546,
18547,books,,books,18547,
18548,books,,books,18548,
18549,books,,books,18549,
18550,books,,books,18550,
18551,books,,books,18551,
18552,books,,books,18552,
18553,books,,books,18553,
18554,books,,books,18554,
18555,books,,books,18555,
18556,books,,books,18556,
18557,books,,books,18557,
18558,books,,books,18558,
18559,books,,books,18559,
18560,books,,books,18560,
18561,books,,books,18561,
18562,books,,books,18562,
18563,books,,books,18563,
18564,books,,books,18564,
18565,books,,books,18565,
18566,books,,books,18566,
18567,books,,books,18567,
18568,books,,books,18568,
18569,books,,books,18569,
18570,books,,books,18570,
18571,books,,books,18571,
18572,books,,books,18572,
18573,books,,books,18573,
18574,books,,books,18574,
18575,books,,books,18575,
18576,books,,books,18576,
18577,books,,books,18577,
18578,books,,books,18578,
18579,books,,books,18579,
18580,books,,books,18580,
18581,books,,books,18581,
18582,books,,books,18582,
18583,books,,books,18583,
18584,books,,books,18584,
18585,books,,books,18585,
18586,books,,books,18586,
18587,books,,books,18587,
18588,books,,books,18588,
18589,books,,books,18589,
18590,books,,books,18590,
18591,books,,books,18591,
18592,books,,books,18592,
18593,books,,books,18593,
18594,books,,books,18594,
18595,books,,books,18595,
18596,books,,books,18596,
18597,books,,books,18597,
18598,books,,books,18598,
18599,books,,books,18599,
18600,books,,books,18600,
18601,books,,books,18601,
18602,books,,books,18602,
18603,books,,books,18603,
18604,books,,books,18604,
18605,books,,books,18605,
18606,books,,books,18606,
18607,books,,books,18607,
18608,books,,books,18608,
18609,books,,books,18609,
18610,books,,books,18610,
18611,books,,books,18611,
18612,books,,books,18612,
18613,books,,books,18613,
18614,books,,books,18614,
18615,books,,books,18615,
18616,books,,books,18616,
18617,books,,books,18617,
18618,books,,books,18618,
18619,books,,books,18619,
18620,books,,books,18620,
18621,books,,books,18621,
18622,books,,books,18622,
18623,books,,books,18623,
